Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
1210,6bc3E324221bbFD,Hines-Ramsey,http://www.david-gibbs.biz/,Georgia,Enterprise-wide composite approach,1981,Plastics,8564
1211,5d0fad7b8eB4fa3,Welch Ltd,https://maxwell.com/,Luxembourg,Devolved mission-critical definition,1991,Consumer Electronics,5050
1212,ee1FA18beFFcB8a,"Nixon, Clements and Reilly",http://nicholson.org/,Djibouti,Reverse-engineered tertiary groupware,2022,Health / Fitness,5760
1213,de0dd468bfcbA96,Marquez PLC,https://schmidt-english.com/,Montenegro,Cloned 3rdgeneration budgetary management,2019,Defense / Space,9649
1214,FE1E0b4Eab626E5,Werner-Graves,http://terry.info/,Jersey,Profit-focused needs-based groupware,1982,Hospitality,3117
1215,fA09cCCDDd0Eda5,"Daniel, Sloan and Sandoval",https://www.fisher.biz/,El Salvador,Open-source high-level middleware,1990,Packaging / Containers,5765
1216,4f0EbeBE74fFEeC,"Berger, Hebert and Wyatt",https://www.bradley.com/,Montenegro,Optimized impactful customer loyalty,2004,Higher Education / Acadamia,857
1217,555C7f69EFf25c6,"Baldwin, Buchanan and Delgado",https://www.holt.net/,Sri Lanka,Horizontal static groupware,2017,E - Learning,4644
1218,79084dEED37b47D,"Norton, Craig and Santos",https://newman.com/,Isle of Man,Right-sized leadingedge matrix,2010,Computer / Network Security,2136
1219,15CF0D5817CbeFB,Singh and Sons,https://taylor.org/,Northern Mariana Islands,Programmable regional core,2010,Defense / Space,9314
1220,dAb7d79F0d01Ec5,"House, Richardson and Baker",https://fuentes.com/,Antigua and Barbuda,Vision-oriented context-sensitive middleware,1988,Investment Banking / Venture,6801
1221,b9Efb28b2AA3Eca,"Krueger, Weeks and Riddle",https://nolan.info/,Tonga,Balanced interactive moderator,1999,Animation,692
1222,054BfF6D9Cb2eEA,Herring Group,http://www.pearson.net/,Montserrat,Up-sized exuding pricing structure,2009,Investment Management / Hedge Fund / Private Equity,719
1223,2F17e3f7F9Db4Fa,Anthony Group,http://www.dodson.com/,Belarus,Balanced discrete archive,2009,Environmental Services,2097
1224,cea1FfFc0A51D9b,Kennedy-Schroeder,https://arnold.com/,Maldives,Polarized zero-defect array,1978,Automotive,4867
1225,48A42D83c98e71C,Fox PLC,https://good-wiggins.com/,India,Distributed well-modulated implementation,1996,Computer Software / Engineering,7764
1226,c57Aeca828057e0,"Lester, Huang and Oconnell",http://merritt.com/,Central African Republic,Decentralized mobile application,1978,Logistics / Procurement,2094
1227,dFe14Cd68eCf1c7,Caldwell-Perkins,https://hickman-tapia.com/,Slovenia,Implemented radical superstructure,1985,Wholesale,3851
1228,C0C8f19B5a49A60,"Hart, Andrews and Nash",https://www.castaneda-hendrix.net/,Swaziland,Object-based eco-centric strategy,2010,Museums / Institutions,2242
1229,19C54B15d03F412,"Blake, Santiago and Leach",https://cruz.com/,Uzbekistan,Distributed human-resource infrastructure,2015,Law Enforcement,5917
1230,C972F92ED45D5be,Howard Group,https://winters-brock.com/,Tajikistan,Optional 5thgeneration alliance,2011,Think Tanks,5111
1231,1C5edD2F86A4543,"Montoya, Tyler and Terrell",https://morrow.com/,Pakistan,Persevering analyzing benchmark,2001,Transportation,8662
1232,1F8f922cd3dbbfB,Odonnell Group,https://franco.biz/,Korea,Future-proofed transitional hardware,1987,Non - Profit / Volunteering,2751
1233,eAe8DD8E15c37ec,Pollard Ltd,http://hernandez-patton.info/,Chad,Team-oriented asymmetric projection,2010,Primary / Secondary Education,6607
1234,3AabCd2afffA4da,"Rivers, Lozano and Downs",http://www.hubbard-fox.com/,Slovakia (Slovak Republic),Compatible zero tolerance artificial intelligence,2002,Arts / Crafts,5493
1235,2353535d99eBfBB,Fry-Wade,https://castaneda.com/,Bouvet Island (Bouvetoya),Multi-layered zero-defect complexity,1983,Judiciary,9040
1236,4EDA64b87cDe3Be,Ramirez-Mcguire,http://hughes-browning.com/,Hungary,Virtual 24/7 matrix,2015,Commercial Real Estate,6777
1237,59b20ad65Da4855,Klein-Lynn,https://erickson.com/,Croatia,Multi-channeled real-time project,1985,Utilities,2158
1238,1a5EcE4D2DC1b4D,"Robles, Grant and Ho",http://webb-cuevas.com/,Fiji,Enterprise-wide composite data-warehouse,2018,Motion Pictures / Film,4041
1239,7efA681367A5e1A,"Sherman, Cobb and Stevenson",http://www.stein-ruiz.com/,Saint Vincent and the Grenadines,Up-sized interactive flexibility,1989,Dairy,4574
1240,9FfaFA8EA2B0Be6,"Pollard, Macdonald and Acosta",http://www.booth.com/,Zambia,Synergized bifurcated infrastructure,1988,Luxury Goods / Jewelry,2339
1241,cCAbae3207Af41F,Singh-Keith,http://ford.info/,Lao People's Democratic Republic,Stand-alone tertiary website,1974,Real Estate / Mortgage,268
1242,F3cAA0fac3E9e7C,Nash-Le,http://www.proctor.com/,Reunion,Multi-tiered bandwidth-monitored support,1996,Banking / Mortgage,736
1243,e71220fbd7aB20F,"Baxter, Hutchinson and Kaiser",http://www.elliott.info/,Iceland,Ergonomic attitude-oriented Graphical User Interface,2017,Aviation / Aerospace,6916
1244,CCBdD0F6379efc9,"Baldwin, Camacho and Mays",http://www.lutz-atkins.com/,Nigeria,Versatile motivating benchmark,2005,Food Production,532
1245,1ab8BB6Cb0Ceece,"Reeves, Huff and Strickland",http://peck-zamora.biz/,France,Multi-layered system-worthy data-warehouse,1998,Package / Freight Delivery,1790
1246,87F0a98451d58d1,Sweeney Inc,http://www.mcguire-harper.org/,Svalbard & Jan Mayen Islands,Future-proofed motivating software,1996,Entertainment / Movie Production,9560
1247,5D8c0d3B13Abbab,"Lopez, Mccann and Herring",https://www.larsen.com/,Senegal,Cross-platform solution-oriented success,1974,Airlines / Aviation,8942
1248,cEabE5FfB4Ca11B,Serrano-Ewing,http://www.woodard.com/,Uganda,Multi-layered executive secured line,1983,Marketing / Advertising / Sales,2500
1249,FD0ec2d4bb29050,Ayers PLC,http://www.bryant-oconnell.com/,Guinea-Bissau,Advanced explicit archive,2000,E - Learning,1183
1250,DF81d24bACECE6d,Mclean Group,http://www.gaines.net/,Macao,Intuitive 24/7 infrastructure,2014,Religious Institutions,2306
1251,47A6A477E81cab3,Decker-Waters,https://www.murillo.com/,Gambia,Focused modular middleware,1981,Professional Training,1642
1252,0d5dF8deF0224D6,Reilly Ltd,https://landry.com/,Egypt,Assimilated fresh-thinking functionalities,1975,Maritime,8852
1253,36CCAaC472F7F53,Davis-Sanford,https://spencer-charles.com/,Gambia,Face-to-face analyzing installation,2004,Museums / Institutions,3810
1254,6EBd0BEcd62DEA6,Boone-Henry,http://walton.com/,Djibouti,Operative 24hour matrices,1973,Railroad Manufacture,6562
1255,bBBf5f2dB83e97f,Odom LLC,https://www.bean.com/,Netherlands,Ergonomic national system engine,1987,Maritime,7511
1256,cac709B66BeF591,Black-Ellison,https://steele.com/,Seychelles,Assimilated asynchronous capacity,2008,Human Resources / HR,4312
1257,D91E1c80c9e4bcA,"Pollard, Herman and Schroeder",http://gillespie.org/,Cuba,Proactive asynchronous data-warehouse,1981,Mining / Metals,2503
1258,09792E95e6A6Db7,"Reyes, Bryan and Hogan",https://www.trevino.info/,Saint Vincent and the Grenadines,Persevering hybrid structure,1980,Wine / Spirits,7010
1259,682DEE1Dc6C1026,"Jefferson, Barry and Silva",http://beasley.com/,Denmark,Future-proofed actuating matrices,2017,Paper / Forest Products,9887
1260,Bf45De64E7dEfD5,Boone-Day,https://www.gill.com/,Grenada,Triple-buffered hybrid access,2017,Broadcast Media,3590
1261,A0C21bB2cF7168A,Lee Ltd,https://www.oneill-mathis.com/,Estonia,Devolved actuating budgetary management,1984,Environmental Services,1602
1262,16aaAD2cf05f25A,Waters and Sons,http://www.yoder-roy.com/,Ireland,Profit-focused bi-directional implementation,2021,Security / Investigations,3039
1263,Bf63105f56936d9,Short Inc,https://johnston.com/,Switzerland,Quality-focused actuating strategy,2002,Paper / Forest Products,221
1264,cBFECCBF3B83e2a,Diaz-Fitzgerald,http://barrett.net/,Finland,Fundamental neutral capacity,1971,Computer Hardware,6965
1265,3418d322b274637,"Rivas, Dixon and Garrison",http://www.mckinney.info/,Lebanon,Synchronized 5thgeneration success,2009,Investment Management / Hedge Fund / Private Equity,6554
1266,2f25A1C1C83f009,Warren-Winters,http://www.pearson.com/,Sudan,De-engineered dedicated help-desk,2018,Warehousing,3312
1267,924B6ecbbE94638,Henry-Spencer,https://www.nielsen-wells.org/,Congo,Proactive grid-enabled circuit,2020,Pharmaceuticals,3865
1268,Dc664C3A0F3dBDd,Green-Parrish,http://www.cannon-york.com/,Belize,Down-sized explicit conglomeration,1974,Publishing Industry,16
1269,8AA37bceEdEeDBd,"Davis, Duffy and Anthony",http://www.kerr-macdonald.com/,Ireland,Self-enabling mobile solution,1996,Cosmetics,1829
1270,7b5BcBBdDae83Df,"Valencia, Schroeder and Walker",https://wiley-woodard.org/,United Kingdom,Sharable interactive intranet,1983,Real Estate / Mortgage,359
1271,a45a0E472DE8bDD,Waters LLC,https://french.com/,Cook Islands,Operative system-worthy leverage,2004,Package / Freight Delivery,2036
1272,f8b801c0725aF75,Summers-Owen,http://herman.biz/,Mongolia,Exclusive 24hour superstructure,1981,Airlines / Aviation,3914
1273,536bee631B5A7F1,Mack-Walker,https://powers-harvey.com/,Palau,Managed multimedia service-desk,1979,Wine / Spirits,2445
1274,3D50B77ad25cc51,Morrow-Mercer,http://www.compton.org/,Saint Kitts and Nevis,Reactive dynamic open system,2014,Building Materials,4503
1275,C4CD5c59A23eDEf,"Santiago, Giles and Burton",https://www.salinas-lucero.com/,Azerbaijan,Focused modular hierarchy,2005,Political Organization,2956
1276,a5E0a3f29Dfc24a,Martin LLC,http://rios.net/,Croatia,Reactive 3rdgeneration Internet solution,1992,Package / Freight Delivery,8268
1277,Bcd5dbe4afDad53,Howard Ltd,https://alvarez.org/,Croatia,De-engineered regional definition,2000,Library,9044
1278,3f1abEa83617eC7,"Conway, Patel and Ortega",https://www.mooney-galloway.net/,Saint Vincent and the Grenadines,Open-architected 4thgeneration analyzer,1976,Wholesale,8952
1279,7e8aAAa12F60Ebf,"Fowler, Shields and Ramsey",https://www.haas.com/,Malawi,Right-sized next generation encoding,1987,Market Research,8289
1280,cBFfBAb121f738E,Johnston-Lindsey,http://www.bean-hammond.com/,Jamaica,Upgradable zero tolerance concept,2020,Insurance,6854
1281,ae8EC2B1BecCF59,Flores-Jefferson,http://mooney.com/,British Virgin Islands,Focused object-oriented neural-net,1987,Wireless,9232
1282,c6DaD3B86F2FaBd,Chavez and Sons,https://white.biz/,Namibia,Monitored bottom-line secured line,2019,Railroad Manufacture,7090
1283,3Db4DAb7Fed451D,Graves Group,https://huerta.biz/,Solomon Islands,De-engineered fault-tolerant synergy,2017,Computer / Network Security,6651
1284,d6F77EbCDaB2415,Morrison-Morgan,http://chandler-oliver.com/,Bahamas,Expanded fault-tolerant synergy,1982,Hospitality,2871
1285,bcdAAc42f9D1B40,Hubbard Group,https://www.hatfield.com/,Liberia,Innovative grid-enabled intranet,2004,Government Relations,5076
1286,d19cBDE1261Eb58,Blanchard and Sons,http://stanley.com/,Slovakia (Slovak Republic),Customer-focused maximized complexity,1983,Sporting Goods,1842
1287,3263DFbD6fa35C2,Flowers-Werner,https://gentry.com/,Canada,Right-sized tertiary parallelism,2001,Sports,3784
1288,d133c6D72543a8B,Shields LLC,http://craig.net/,Cayman Islands,Progressive human-resource system engine,2004,Executive Office,7168
1289,bBA9aCfb8a89EFd,"Bird, Mcclure and Snyder",https://www.little.com/,Bouvet Island (Bouvetoya),Ergonomic 3rdgeneration success,2004,Industrial Automation,9148
1290,C32cb855edF8f72,"York, Mccullough and Hicks",http://simmons-beltran.net/,Togo,Synergistic exuding core,1974,Packaging / Containers,9127
1291,7410Ed37Ed829DB,Oneill Ltd,https://li-charles.com/,Cayman Islands,Business-focused even-keeled knowledgebase,2011,Furniture,1317
1292,C1A707b450EA284,Elliott-Merritt,http://www.ray.biz/,Nigeria,Multi-tiered multimedia frame,1986,Consumer Services,1819
1293,2Bb8FCe89FF0C47,"Yang, Reid and Leblanc",http://www.bradford-weiss.com/,Indonesia,Horizontal dynamic concept,2015,Legal Services,5150
1294,EAeDeF9aAcFfaef,Scott Group,http://potter-hayden.com/,Germany,Expanded neutral database,2021,Apparel / Fashion,1529
1295,b06Deba009dBA4B,"Ellison, Frye and Oliver",https://www.boyle.org/,Qatar,Realigned client-driven software,1998,Internet,3372
1296,2a3c2757DDb2D8d,Oneill-Burnett,http://www.armstrong.com/,Saint Barthelemy,Total system-worthy workforce,1992,Internet,2056
1297,40bc33DCDe3331c,"Hess, Beck and Gallagher",http://www.ayala.biz/,Bulgaria,Proactive executive architecture,1982,Capital Markets / Hedge Fund / Private Equity,9401
1298,E92A9dCAE56f26A,Oconnell-Farrell,http://clay.net/,Bahrain,Multi-layered explicit throughput,1997,Railroad Manufacture,4491
1299,700F398eFbf7cF0,Moran-Barker,http://www.hogan.com/,Pakistan,Organic user-facing initiative,2017,Capital Markets / Hedge Fund / Private Equity,4250
1300,A3efA057BfDbEc4,Jefferson-Haney,http://www.dunlap.com/,Jamaica,Grass-roots grid-enabled collaboration,2010,Religious Institutions,6269
1301,fDfd634cD3dbBAC,"Vega, Sweeney and Hinton",http://www.durham-steele.info/,Liechtenstein,Fully-configurable human-resource Local Area Network,1982,Legislative Office,7318
1302,f30Ea3eFDA8a8ae,Howard-Brock,https://www.barton.biz/,Falkland Islands (Malvinas),Up-sized 6thgeneration complexity,1995,Maritime,4544
1303,d76521C8baF0Db2,"Collier, Mason and Landry",https://www.strong.com/,Anguilla,Function-based 24/7 open system,1981,Consumer Goods,9488
1304,E5B8b1d46CbBB12,"Church, May and Weiss",http://cherry.info/,Micronesia,Total national initiative,1979,Primary / Secondary Education,6988
1305,fF3AeD4c0eebD0E,"Crawford, Bridges and Rhodes",https://www.moyer.org/,Falkland Islands (Malvinas),Decentralized coherent access,1982,Hospitality,8033
1306,CdeBDe2513bDdC0,Rosario-Parrish,http://huang-simpson.com/,Fiji,Self-enabling regional structure,1992,Tobacco,8259
1307,A9ceFE29cB1BA8C,Yates-Beltran,https://www.escobar.net/,Sudan,Reverse-engineered 6thgeneration parallelism,1974,Information Technology / IT,3059
1308,995e0eDCC63d7Ec,Harris-Ballard,http://johnston.org/,Burundi,Realigned reciprocal hardware,2001,Building Materials,696
1309,5EcCCad0622A037,Velasquez-Paul,https://www.hines.com/,Oman,Optimized 5thgeneration adapter,2012,Market Research,251
1310,eF75bc28de36776,Camacho Ltd,https://www.duran-berger.com/,Pitcairn Islands,Mandatory multi-tasking groupware,1997,Retail Industry,8990
1311,98B94203b61Db3f,"Hampton, Russell and Warner",https://www.smith-stout.com/,Lebanon,Cross-group dedicated workforce,1985,Computer Software / Engineering,3814
1312,c0EadD89d093A3A,Flowers-Dickson,https://www.maldonado.com/,Trinidad and Tobago,Reduced hybrid migration,2013,International Affairs,930
1313,b1cb784af3D7E56,Morton-Palmer,https://www.carrillo-burns.biz/,Lao People's Democratic Republic,Total explicit capacity,2001,Glass / Ceramics / Concrete,2300
1314,30e7F512AFdbf66,Vazquez-Mullen,https://stanley.org/,Heard Island and McDonald Islands,Customizable mission-critical pricing structure,1975,Marketing / Advertising / Sales,3225
1315,F4AbbCd748a86E9,Hubbard-Barker,http://www.barber.com/,Guyana,Networked foreground parallelism,2012,International Affairs,225
1316,44F85ECFdF1f40F,Patel-Orr,http://www.love.com/,Nigeria,Virtual tangible hierarchy,2011,Medical Equipment,7908
1317,f4aAd1a63Ce1EBD,Mayer Group,http://www.pollard.com/,Gabon,Intuitive regional architecture,2007,Consumer Electronics,8319
1318,Bd691CedbabE7fb,"Ewing, Buchanan and Cowan",http://stanley.info/,Guyana,Organic upward-trending monitoring,2016,Textiles,3711
1319,79F0A35FAA6dbe0,"Wise, Goodwin and Calhoun",https://www.myers.com/,Jordan,Decentralized fault-tolerant challenge,2009,Oil / Energy / Solar / Greentech,1218
1320,7Fb954FEdEd38f9,Gomez Inc,http://www.henson.com/,Rwanda,Assimilated mobile implementation,1983,Law Practice / Law Firms,2071
1321,C73c3aD53aebda5,Mills Ltd,https://collier-waller.info/,Guernsey,Reactive interactive website,1983,Investment Banking / Venture,6403
1322,Af2CD7e17cC67bC,"Hoover, Bass and Frey",http://www.ortiz.org/,Slovenia,Adaptive system-worthy concept,1971,E - Learning,233
1323,1dc1Eb4Ce6A4b4f,Farrell LLC,https://www.dunn-lawson.com/,Greenland,Proactive eco-centric groupware,1978,Civic / Social Organization,4752
1324,edc2cD24D71679c,"Newman, Fox and Hobbs",http://foley.com/,Mayotte,Decentralized 4thgeneration migration,1981,Security / Investigations,3369
1325,b0Ed07C4f9b20c0,Craig-Kane,https://terrell-clements.com/,Libyan Arab Jamahiriya,Customizable intermediate synergy,2020,Pharmaceuticals,7990
1326,e1cc181350CEc9d,"Oconnor, Massey and Mercer",http://www.johns.org/,Hong Kong,Grass-roots dedicated ability,1986,E - Learning,1162
1327,dBdc513d3a908D7,Harmon-Woods,https://www.daniels-hicks.net/,Uzbekistan,Sharable disintermediate definition,1973,Plastics,6902
1328,cc35D406CDe06C7,Larsen Group,https://www.prince.com/,Slovenia,Re-engineered zero-defect moderator,1991,Farming,7348
1329,AB5F5daeeFcBbCf,Small-Blake,http://braun.com/,South Africa,Vision-oriented grid-enabled capability,2001,Religious Institutions,2769
1330,f085cCf29422C4F,"Gardner, Bennett and Farmer",http://kemp.com/,Cote d'Ivoire,Team-oriented uniform service-desk,1985,Think Tanks,3334
1331,a451D72a27C9EA9,Morris LLC,http://boone.com/,Comoros,Grass-roots stable projection,2006,Arts / Crafts,8711
1332,AacD50E1106Ef4b,Baird Inc,https://www.mcconnell.com/,San Marino,Optimized value-added software,2018,Information Technology / IT,5863
1333,95ED9eF0D469c5C,Bright-Jones,https://lucero.com/,Nigeria,Total solution-oriented forecast,2003,Outsourcing / Offshoring,8593
1334,0AAaD7b49258fCD,"Henry, Saunders and Donaldson",http://middleton.net/,Marshall Islands,User-centric bifurcated matrices,1970,Animation,9702
1335,73bEBE93EbFbEdE,Craig-Archer,https://combs.com/,Honduras,Re-engineered uniform Graphical User Interface,2011,Telecommunications,1664
1336,eedAcfABDBd7Afb,Santana LLC,https://mcintosh.com/,Hungary,Ameliorated value-added secured line,2019,Food / Beverages,1586
1337,aFe1bbB33CBAbfF,Carlson LLC,https://www.dominguez.com/,Djibouti,Devolved optimal structure,2020,Civil Engineering,6756
1338,bD67D880ddc739d,Blackwell-Kane,http://www.norris.com/,Senegal,Optimized national hardware,1985,Investment Management / Hedge Fund / Private Equity,274
1339,Cc8aacce9ad9108,"Copeland, Bernard and Trevino",https://www.mercado.com/,Cyprus,Organized impactful neural-net,2004,Warehousing,5660
1340,AdefD53742ab03b,Huerta Ltd,https://www.jacobs.com/,Uruguay,Compatible radical encryption,1981,Political Organization,4937
