Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
988,1BDEB9bEC75aabF,Dean Inc,https://brooks.net/,Namibia,Configurable user-facing frame,1975,Outsourcing / Offshoring,3791
989,3b8fAbd3b3Eeb6f,"Douglas, Huang and Vasquez",http://www.phillips-ray.biz/,Guam,Intuitive regional capability,2007,Other Industry,884
990,d3DC71A84b8eDfF,"Costa, Bartlett and Conrad",http://walters.biz/,Saint Helena,Multi-tiered client-server success,1975,Online Publishing,9462
991,DfDcB1A6bcb051B,Anthony LLC,http://www.diaz.net/,Switzerland,Horizontal neutral open system,1999,Higher Education / Acadamia,8214
992,C6a6f36bFe38e7d,"Pennington, Abbott and Shea",https://calderon.com/,Colombia,Visionary multi-state Graphical User Interface,2008,Wireless,6666
993,33d29FC70D1d5D5,Finley-Hudson,http://key.com/,Cuba,Virtual fresh-thinking structure,1979,Cosmetics,3431
994,55DAD25116bAf0a,Barton-Bentley,http://www.ellison.com/,Mauritius,Function-based bi-directional frame,2020,Library,866
995,5f3b1fF4CdDEEbf,"Cooke, Chambers and Burke",https://www.huffman.com/,Bosnia and Herzegovina,Object-based human-resource functionalities,1980,Non - Profit / Volunteering,1930
996,dedfEaA8044BA93,"Ewing, Holden and Mason",https://www.mora.com/,Tuvalu,Team-oriented asynchronous Graphic Interface,1973,Executive Office,1124
997,eC2ddA09bEe5be3,Ritter-Glass,https://www.waters.info/,Libyan Arab Jamahiriya,Programmable regional moderator,1996,Environmental Services,637
998,D26aBfDfBCdF5D6,"Brewer, Mcdaniel and Hess",http://mays.info/,Grenada,Innovative next generation knowledgebase,2001,Dairy,1523
999,36B281097280CC9,"Reed, Mathis and Duffy",https://richards-houston.com/,France,Robust exuding approach,1987,E - Learning,6167
1000,Add538AE7A013F7,Hester and Sons,http://knox-carney.com/,British Virgin Islands,Pre-emptive web-enabled Graphic Interface,1999,Entertainment / Movie Production,9131
